MaterialState;Sample;Image;Precipitate#;area;axis_major_length;axis_minor_length;aspect_ratio;centroid-X;centroid-Y;area_in_nm2;radius_in_nm;BitSizeValue;DiskRadiusValue[pixel];OtsuThresholdValue[np];KernelValue;MaskSetValue;BG_LabelValue;Date
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;1;2632;69,49423122;49,9227509;1,392035294;33,42591185;1422,652356;59,22;4,341694538;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;2;823;35,17912824;30,58166275;1,150334059;44,22478736;1910,065614;18,5175;2,427818634;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;3;145;17,33591765;10,65390193;1,627189527;78,6137931;1145,448276;3,2625;1,019061335;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;4;1134;41,9419416;34,85995494;1,203155359;180,7451499;427,2116402;25,515;2,849855566;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;5;147;17,10088522;10,99532312;1,555287191;210,9455782;1599,319728;3,3075;1,026065275;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;6;3465;84,4321992;53,35443318;1,582477672;319,1492063;1821,560462;77,9625;4,981589556;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;7;2667;77,59650913;44,43063011;1,746464296;354,5965504;43,23434571;60,0075;4,370466851;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;8;950;41,4701481;29,9339449;1,38538867;341,9873684;820,2863158;21,375;2,608423627;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;9;138;15,93641463;11,01918387;1,446242737;344,8913043;943,1376812;3,105;0,99415904;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;10;311;24,28055331;17,38552829;1,396595657;383,3215434;393,1832797;6,9975;1,492438752;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;11;548;29,75918443;25,32314737;1,175177161;394,7262774;224,8156934;12,33;1,98110093;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;12;508;27,11085031;24,67953317;1,098515524;476;1711,78937;11,43;1,907428111;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;13;429;45,09183728;12,81797018;3,517860992;660,6736597;1623,918415;9,6525;1,752850871;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;14;321;28,06366315;14,66342769;1,913854233;691,834891;513,4797508;7,2225;1,516243105;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;15;102;16,73583861;7,996595463;2,092870484;691,9803922;1628,215686;2,295;0,854705323;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;16;10434;138,8529061;102,3962941;1,356034486;765,2132452;1052,510926;234,765;8,644537028;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;17;163;16,81007658;12,46940808;1,348105417;719,7730061;1782,245399;3,6675;1,080463561;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;18;1991;62,57648412;43,65512738;1,43342805;816,5369161;1176,801607;44,7975;3,776173609;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;19;408;29,82509144;17,76045709;1,679297514;814,2794118;1252,365196;9,18;1,709410646;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;20;4525;110,1241202;54,71102054;2,012832499;880,5955801;687,9834254;101,8125;5,692795911;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;21;8532;144,7117515;76,10220166;1,901544875;1033,73324;473,1408814;191,97;7,817029413;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;22;3800;94,57708952;52,63057639;1,796998931;1002,438158;1633,703684;85,5;5,216847254;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;23;2778;103,0758256;35,53939224;2,900326063;1245,12995;1942,87041;62,505;4,460488699;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;24;6024;110,8753787;76,05744195;1,457784746;1328,9751;112,4209827;135,54;6,56838808;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;25;1385;66,66646087;28,4927586;2,339768564;1323,741516;1978,100361;31,1625;3,149497075;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;26;400;25,84878219;20,40249885;1,266941975;1310,5475;1945,08;9;1,692568751;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;27;594;29,08166633;26,86376245;1,082561178;1354,417508;843,6969697;13,365;2,06257403;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;28;330;22,28971647;19,00554604;1,172800636;1378,366667;38,50606061;7,425;1,537351913;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;29;1505;60,58054423;33,57913992;1,804112445;1428,805316;754,5328904;33,8625;3,283103489;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;30;10294;131,8491745;101,527467;1,298655215;1498,183602;192,315135;231,615;8,586346388;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;31;2582;63,30744085;52,40841497;1,20796328;1574,8567;1706,685902;58,095;4,300257299;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;32;1902;56,8097774;43,15515142;1,316407788;1611,414826;1176,385384;42,795;3,690809068;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;33;2913;64,16711625;58,57598104;1,095450987;1645,90079;1282,320288;65,5425;4,567584232;4;8;Otsu;3;255;0;05.04.2023
190C-250h;Sample1;Stelle2 DF 100 60 kx 10s Lochrand;34;7811;132,6002069;75,57980299;1,7544397;1773,350659;1171,917296;175,7475;7,479449627;4;8;Otsu;3;255;0;05.04.2023
