MaterialState;Sample;Image;Precipitate#;area;axis_major_length;axis_minor_length;aspect_ratio;centroid-X;centroid-Y;area_in_nm2;radius_in_nm;BitSizeValue;DiskRadiusValue[pixel];OtsuThresholdValue[np];KernelValue;MaskSetValue;BG_LabelValue;Date
190C-1000h;Sample1;Stelle 2 DF 20s;1;3592;90,81008543;51,15071747;1,775343337;96,51698218;472,9231626;80,82;5,072061218;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;2;884;45,21875047;34,30251104;1,318234412;146,6063348;1175,664027;19,89;2,516184341;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;3;250;22,36405673;14,26601691;1,567645466;200,968;619,328;5,625;1,338093087;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;4;316;25,34434309;16,00371356;1,583653881;215,1867089;1422,778481;7,11;1,504388012;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;5;509;45,0155953;17,27949291;2,605145622;238,9155206;276,3280943;11,4525;1,909304578;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;6;3904;75,52898458;66,5490177;1,134937632;287,3557889;1986,529457;87,84;5,287753814;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;7;3247;77,506091;54,34443097;1,42620117;325,9959963;1388,405605;73,0575;4,822336001;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;8;691;68,3370541;13,27810773;5,146595847;388,9855282;384,8740955;15,5475;2,224617485;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;9;10737;167,347451;82,53229926;2,02766011;648,3874453;503,1660613;241,5825;8,769156064;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;10;171;16,51863091;13,21378338;1,250106077;601,3450292;1074,245614;3,8475;1,106660421;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;11;730;44,32705514;21,07720656;2,103080169;769,639726;210,3835616;16,425;2,28653447;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;12;937;41,45891338;29,25466883;1,417172542;999,8943436;339,9967983;21,0825;2,590515041;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;13;1432;52,48728197;36,89506248;1,422609923;1168,89595;556,0537709;32,22;3,202490364;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;14;4857;97,31937853;64,25394403;1,514605523;1239,583488;1738,14021;109,2825;5,89794033;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;15;826;50,70716828;21,27109729;2,383852962;1250,939467;437,5145278;18,585;2,432239551;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;16;2002;70,8849406;41,66597986;1,701266617;1272,921578;1347,522478;45,045;3,78659066;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;17;657;33,08510737;26,59369959;1,244095702;1315,771689;376,4079148;14,7825;2,169197062;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;18;2806;71,01615012;51,99020202;1,365952571;1469,938346;168,8845331;63,135;4,482911405;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;19;673;42,60991181;23,57112869;1,807716227;1589,692422;1723,049034;15,1425;2,195451537;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 2 DF 20s;20;6031;117,727684;67,38467819;1,747098705;1777,076273;265,5347372;135,6975;6,572203267;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;1;8492;157,5016762;69,25143151;2,274345421;141,6547339;542,1628592;191,07;7,79868386;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;2;629;34,64550316;23,3230286;1,485463306;229,518283;932,7201908;14,1525;2,122470415;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;3;4788;81,65134412;75,54977494;1,080762242;280,822264;164,0492899;107,73;5,855896519;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;4;7669;143,0805857;78,5760785;1,820917873;299,782501;1885,040422;172,5525;7,411151505;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;5;1766;104,5683479;22,39952283;4,668329263;298,6132503;1523,186863;39,735;3,556408768;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;6;120;15,91658888;9,646587112;1,649970989;272,9833333;313,0916667;2,7;0,927058085;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;7;738;43,14798063;21,9647713;1,964417478;288,8848238;361,004065;16,605;2,299029286;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;8;1532;101,545501;19,82624209;5,121772474;413,7996084;498,0045692;34,47;3,312422343;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;9;1829;80,97302415;29,74323913;2,722401007;407,5041006;335,8911974;41,1525;3,619288271;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;10;418;29,09727234;18,5323367;1,57008114;455,7368421;897,1674641;9,405;1,730232493;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;11;410;40,67169564;14,72354371;2,762357789;475,4268293;1654,904878;9,225;1,713595256;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;12;152;17,17818633;11,72092727;1,465599601;518,625;1663,684211;3,42;1,043369451;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;13;5584;101,9384905;70,56823071;1,444537995;575,8665831;847,8904011;125,64;6,323958736;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;14;15365;352,5627785;57,10919745;6,173485081;692,7377156;1697,977742;345,7125;10,4901719;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;15;3525;70,10596257;66,02548799;1,061801506;575,782695;483,941844;79,3125;5,024535088;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;16;335;26,74117266;16,03083611;1,668108418;675,4985075;460,0746269;7,5375;1,548954734;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;17;552;30,23098588;25,16174229;1,201466318;685,0217391;1009,088768;12,42;1,98831808;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;18;1162;40,50846181;36,75967836;1,101980856;696,9836489;1126,727194;26,145;2,884824427;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;19;194;26,32958393;11,73517916;2,243645672;750,8969072;408,7783505;4,365;1,178737737;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;20;140;20,31886107;9,909890286;2,050361859;761,2;387,6071429;3,15;1,001337177;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;21;491;38,38091407;16,50256136;2,325754969;799,5376782;372,2219959;11,0475;1,875240909;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;22;759;50,14879312;19,77679899;2,535738626;810,627141;1224,051383;17,0775;2,331509614;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;23;17281;332,5469775;68,97473038;4,821287096;981,7143684;443,6886754;388,8225;11,12501891;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;24;1943;60,74738431;49,9110581;1,217112733;858,3587236;618,3638703;43,7175;3,730376985;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;25;274;28,80884095;12,19074535;2,363173057;956,2883212;1050,554745;6,165;1,400849902;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;26;8474;221,6316758;52,50136047;4,221446336;1093,548029;1777,743215;190,665;7,790414267;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;27;5107;101,9425076;64,91507965;1,570397944;1023,195614;1214,82103;114,9075;6,047825497;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;28;232;21,70773054;15,19277825;1,428819021;1157,301724;1598,280172;5,22;1,289021957;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;29;654;39,68221419;29,2690828;1,355772385;1188,400612;1589,464832;14,715;2,164238891;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;30;4438;98,31742564;61,20994258;1,606232934;1284,722397;969,942767;99,855;5,637803977;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;31;385;26,05159038;19,20353708;1,356603748;1257,446753;1816,792208;8,6625;1,660529852;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;32;6537;145,6907499;58,1923463;2,503606731;1356,393912;1829,656417;147,0825;6,842354407;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;33;107;12,49608368;10,9566138;1,140505991;1343,906542;993,7102804;2,4075;0,875403365;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;34;151;20,97083937;9,71580973;2,158424254;1362,675497;1366,602649;3,3975;1,039931651;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;35;201;22,47335789;15,08461127;1,489820155;1381,61194;1373,149254;4,5225;1,199815178;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;36;235;29,40095222;10,78998822;2,72483636;1404,621277;1359,029787;5,2875;1,297329381;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;37;2213;72,1569001;39,33045188;1,83463186;1645,314505;284,8685043;49,7925;3,981136145;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;38;191;20,99423591;12,55179619;1,672608095;1638,968586;1398,136126;4,2975;1,169588276;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;39;772;38,18355766;26,86567728;1,42127657;1645,761658;1217,255181;17,37;2,351391657;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;40;11198;175,4629199;82,67060871;2,122434112;1692,442668;479,6882479;251,955;8,955432283;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;41;477;33,53364517;18,26368365;1,836083334;1704,551363;1831,083857;10,7325;1,848312975;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;42;3673;97,3709419;50,82805913;1,915692701;1780,830384;1016,689355;82,6425;5,128930178;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;43;5896;129,1212327;63,67141357;2,027930989;1934,165366;982,1255088;132,66;6,498229721;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 3 DF 30s;44;377;26,11515325;19,29807654;1,353251616;1942,013263;1908,535809;8,4825;1,643187028;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;1;105;15,22804922;8,859980857;1,71874516;24,55238095;648,0095238;2,3625;0,867183433;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;2;5925;118,6998521;65,34723546;1,816447953;222,8470886;1529,852996;133,3125;6,514191178;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;3;7155;135,0596841;68,44658152;1,973212995;269,2441649;130,924109;160,9875;7,158485371;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;4;9325;122,8720667;102,601812;1,197562346;319,218874;845,6132976;209,8125;8,172233048;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;5;217;26,49678249;10,89103336;2,432898846;278,2764977;804,3824885;4,8825;1,246654731;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;6;846;49,60080404;23,56401424;2,104938638;305,0023641;1800,913712;19,035;2,461509432;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;7;4087;95,90027885;71,94844794;1,332902677;395,2843161;1778,921214;91,9575;5,410266293;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;8;8006;149,2578256;70,80929191;2,107884736;604,6808644;928,6045466;180,135;7,572235558;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;9;7203;162,1484643;61,43271854;2,63944797;776,1349438;479,2591976;162,0675;7,182456925;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;10;546;37,2563794;19,00062191;1,960797893;1063,177656;406,3424908;12,285;1,977482478;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;11;242;21,34356816;14,46848336;1,475176605;1121,524793;1911,157025;5,445;1,316509525;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;12;268;29,69657797;11,92934582;2,489371875;1657,537313;831,7313433;6,03;1,385427231;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;13;3878;94,78675366;53,84719759;1,760291304;1691,420578;433,6472408;87,255;5,270116613;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;14;150;21,28338465;9,0991736;2,339045894;1688,88;381,8866667;3,375;1,036482448;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 4 DF 30s 2;15;1361;49,97664874;35,31390624;1,415211571;1780,927994;1444,932403;30,6225;3,122089763;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;1;4354;126,8942298;46,18715104;2,747392444;40,60909508;462,7161231;97,965;5,584194481;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;2;131;16,1881188;10,33340506;1,566581268;27,26717557;1713,755725;2,9475;0,96861674;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;3;455;37,11738508;15,78167194;2,351929835;34,07472527;1682,969231;10,2375;1,805186267;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;4;1657;110,0705254;27,19494599;4,047462548;61,68919734;1616,305975;37,2825;3,444907594;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;5;7969;224,6254311;154,7807456;1,451249186;150,3789685;759,6145062;179,3025;7,554717623;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;6;204;21,57440609;12,2551145;1,760441005;65,93137255;1666,053922;4,59;1,208735859;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;7;2043;58,53524699;46,767904;1,251611511;83,21390113;2023,555066;45,9675;3,82516793;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;8;329;24,21863546;17,54327949;1,380507873;74,78723404;1856,519757;7,4025;1,535020825;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;9;6718;146,9375338;58,94708706;2,492702204;112,4543019;478,5701102;151,155;6,936435024;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;10;205;24,557871;10,97211825;2,23820692;96,70731707;398,6731707;4,6125;1,211694825;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;11;474;38,49152002;16,15924231;2,382012676;108,4725738;45,38185654;10,665;1,842491502;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;12;125;15,75700379;10,27424117;1,533641612;119,896;400,728;2,8125;0,946174696;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;13;139;15,94493034;11,18519135;1,425539343;146,5251799;221,0215827;3,1275;0,997754564;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;14;1889;84,74420843;30,66267127;2,763758177;160,2975119;172,3319217;42,5025;3,678174267;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;15;363;27,08892143;17,50099784;1,54785011;179,3305785;899,9063361;8,1675;1,612388289;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;16;147;17,35224237;10,91869431;1,589223205;221,5918367;718,3673469;3,3075;1,026065275;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;17;588;53,236612;15,08710213;3,52861746;232,3962585;748,797619;13,23;2,05213055;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;18;6630;108,9516209;78,87931809;1,381244457;283,4330317;1916,92187;149,175;6,890854611;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;19;7135;126,8457848;72,61234509;1,746890072;486,0026629;1937,526139;160,5375;7,148473498;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;20;9420;133,1328368;91,3448419;1,457475147;622,9579618;1796,092463;211,95;8,213755559;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;21;394;24,52670865;21,16996893;1,158561391;656,464467;1627,093909;8,865;1,679826521;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;22;2046;111,8829794;33,26773846;3,363107461;741,9990225;842,1539589;46,035;3,827975393;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;23;325;45,76823474;9,431196991;4,852855347;839,1446154;867,3292308;7,3125;1,525660854;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;24;9192;150,4375124;79,50817646;1,892101153;861,6879896;237,0409051;206,82;8,113744552;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;25;290;25,84743629;14,33663648;1,802894027;869,6862069;768,262069;6,525;1,44117036;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;26;2584;65,89201302;50,79988596;1,297089782;945,7643189;800,0986842;58,14;4,301922452;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;27;2055;60,77049851;43,98018135;1,381770076;963,2428224;1870,93674;46,2375;3,836385455;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;28;6558;112,6166469;76,13474952;1,479175378;1272,048033;224,7570906;147,555;6,853336068;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;29;294;41,89233941;9,404388037;4,454552412;1322,942177;964,3265306;6,615;1,451075428;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;30;5765;287,6114578;34,58264488;8,316641448;1455,248569;989,0622723;129,7125;6,425633907;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;31;682;38,58628284;22,51975048;1,713441846;1372,5;575,8152493;15,345;2,210082624;4;8;Otsu;3;255;0;05.04.2023
190C-1000h;Sample1;Stelle 5 DF 30s;32;6313;127,2879695;64,33006253;1,978670073;1504,110724;1239,474418;142,0425;6,724100833;4;8;Otsu;3;255;0;05.04.2023
