,area,centroid,mean_radius_edge_distance,mean_radius_circle_area,radius_minor_axis_ellipsis,aspect_ratio,orientation
113,3.0365524341262247,POINT (102.11409133025322 292.59007772005225),0.9961543598687183,0.9831402034795602,1.1148169465488358,0.8067807494285454,-5.359191490468747
114,6.607629079503132,POINT (97.72375715886866 292.08656719137184),1.7653797594620444,1.4502667548562738,0.7941009262698834,3.420560897401382,6.852588725329632
115,1.0008112891502163,POINT (85.8496144845743 291.7088516234336),0.65926081837924,0.5644183975924759,0.7721918739439114,0.6632407712597173,-28.218224565071633
116,1.1372855558525186,POINT (88.54002647325397 290.70694811269635),0.6560448449766285,0.6016720334550081,0.6133803781990904,1.1163725214436642,37.76919582133705
117,271.01514795965505,POINT (40.57834685803641 289.14793705803646),21.859419938876837,9.28799229656878,2.190324543021431,17.35298090294223,2.1777002185907532
118,3.7302966231962618,POINT (270.9397991794365 262.90206004002283),1.1035453577106014,1.0896743979562797,1.360642647438684,0.6374119786829533,-14.64204522530953
119,127.28499941101394,POINT (192.72068249647518 265.91690699531256),5.805656058859868,6.365223772611904,5.10084897364163,1.4092172613661027,25.665936546404776
120,102.03726007108794,POINT (271.2479158228981 262.242035176007),6.770838460345194,5.69907612159496,6.350915509384517,1.1671687984142765,-25.619128068154616
121,59.44591600441113,POINT (229.04786293771343 243.97484184218),4.3613057650226965,4.349968132924112,3.575503435601979,1.4747640041834047,21.145070726028276
122,3.9350080232497135,POINT (232.79185345170302 227.13273586608423),1.126004631004245,1.1191746762739583,1.0807148156916562,1.1093918412132722,-3.062315981065699
123,4.640125067878277,POINT (134.2947326618813 222.8785403688237),1.2508874484056065,1.2153179346306415,1.0314927422368452,1.4766126433834843,7.043079204996134
124,1.3988612336985977,POINT (133.76879118261786 211.54081191231566),0.7063191395748644,0.6672865651918355,0.8626569343636443,0.681291527517473,2.3751153300125343
125,2.1380968450027353,POINT (138.58380469037814 209.6441946127155),0.8477871848766294,0.8249711288176954,0.70815012146676,1.416220641692613,24.312138500116824
126,4.526396512293022,POINT (134.05618952222207 209.61010777695702),1.302042810871993,1.2003319368619245,0.9264553779815788,1.840325114107914,-28.86008591869361
127,3.457348089791656,POINT (123.36616869329622 205.75977501410406),1.081735771205595,1.0490510363940013,1.0132895059274782,1.1757341701710748,-14.812863675672029
128,123.83902417678078,POINT (61.30589648999804 202.34588630754047),6.352278205748055,6.2784700119394365,6.847047505049851,0.8397168632003886,12.407505990943067
