,area,centroid,mean_radius_edge_distance,mean_radius_circle_area,radius_minor_axis_ellipsis,aspect_ratio
438,10.451921068180948,POINT (69.969202524393 148.16234913190206),1.8576266465015328,1.8239928195074238,2.1182485047474664,1.5691332086874317
439,9.079771430512064,POINT (151.6584887341667 148.83910186316075),2.2216448888545104,1.700053237584379,0.9925768443760283,5.810103667957594
440,17.430588366012536,POINT (88.08657587188564 146.0790124391864),2.3644990652601723,2.3554890360394287,3.0513305841886633,1.2147482698622407
441,1.0076723901630862,POINT (144.57398365216054 142.19278464545596),0.6012983024936762,0.5663497892851734,0.6891052973986472,1.6767517555802667
442,9.004731997202047,POINT (52.34779177520956 142.55302796661854),1.7103315489151545,1.6930136494266435,2.1198404039212617,1.317204943592105
443,9.122651106689219,POINT (39.48496062631611 140.0142924369922),1.773172254396851,1.7040628026762032,1.8772645850933467,1.6335536131364756
444,7.514663250045994,POINT (145.22299727436135 138.3375423718961),2.095064151418491,1.5466064799526915,0.9469962603259772,6.261481487874352
445,8.190018149836149,POINT (74.4686738095436 135.60393017471924),1.636830424242337,1.6146094713947161,1.7938291792506587,1.689186155077079
446,10.580560096712404,POINT (89.74266456038873 135.7436730956173),1.8700848529802958,1.8351830644775693,2.2062400908159145,1.4329574207211704
447,4.384446889113854,POINT (95.61358354617742 133.6074358732019),1.2220630124044334,1.1813605674190695,1.52486576169856,1.2486288679055688
448,3.7198119083679884,POINT (107.04471303028747 129.72206844883283),1.1094047495085257,1.0881419508399277,1.2490794419299804,1.5737733965303542
449,102.85762322994485,POINT (45.438171651824305 131.03080161406453),5.65109014384929,5.721940085622967,6.257662455698848,1.7521272803910544
450,50.06202193682566,POINT (190.9882667658225 129.07577527598735),4.046384277311748,3.991896354471319,4.748173648184981,1.4311403850465416
451,113.8241004122516,POINT (131.90293430525335 127.6021821564213),9.665789916800415,6.019247166149283,2.760254434977029,9.674042316443689
452,4.93116276037255,POINT (78.41359802523387 114.55781183327025),1.2568538593223961,1.2528518894936997,1.3168940837118925,1.9132623056232363
453,27.614511458086277,POINT (37.61886204408933 115.41596564502454),3.016725079760504,2.9647886938607324,3.3441706449854776,1.5960452398558336
454,5.317079845966923,POINT (188.07398483006943 109.34321634597595),1.3518541278068383,1.3009531431223256,1.5781154911574633,1.4808807442439196
455,31.913198994845835,POINT (119.11335224510842 111.07634056458387),3.2084310996004084,3.187206730008275,3.949727948357643,1.4728994878885793
456,13.271259776828732,POINT (182.96028892260182 107.0978220196408),2.120999280519766,2.055328000363415,2.2128486140528745,1.7730010164945147
457,20.839522622096165,POINT (85.90313590152398 104.84436493662831),2.608152333182245,2.5755438404274855,2.729421106551123,1.7270727891950888
458,7.986339687994672,POINT (151.00978699286514 103.87459186835582),1.6228620812841266,1.5944061205071545,1.964917869607735,1.3806431290142156
459,9.304889730442117,POINT (143.92371826375137 103.52078808833791),1.7580513655667656,1.7209992420247466,1.9546623153950546,1.59072050395431
460,8.307937259323316,POINT (52.77455214277391 103.67204962518909),1.7170708702304254,1.6261914289029071,1.5494803483255675,2.0495720149324677
461,6.66778964554723,POINT (109.81722429562421 99.93269716773383),1.5365306725934864,1.456853926504506,1.49027774386309,1.938596491699248
462,9.583607625593608,POINT (135.97703006526902 99.42367813341167),1.7956296300698114,1.7465843960521374,1.9219629863710648,1.6606076029034038
463,44.627022981371574,POINT (261.87128736850104 98.585766143934),3.732418146100914,3.7689816404331022,4.185630177325026,1.7073900141590885
464,8.972572240069184,POINT (154.66606415332856 94.34710909858828),1.7238868240016454,1.6899877066157203,1.9302388396929258,1.5668469102389384
465,2.1654236469462065,POINT (143.3290241329682 93.54890388884758),0.8456112910460353,0.8302263273343817,0.9708556149526524,1.4999961579325778
466,50.179941046312834,POINT (82.48547187148317 86.87405795293138),4.065365781681891,3.9965949661131743,4.918357892114735,1.3413814096584622
467,30.005053404962535,POINT (267.96595285283996 81.94375984178524),3.145091573342861,3.0904538718887533,3.5493264292608244,1.4908357024276555
468,2.5406208134962918,POINT (176.69155112613103 79.63234233491531),0.9319698957031847,0.8992801131906423,1.036401628051676,1.6551254481035855
469,11.137995887015387,POINT (10.461692865590154 79.34523036588374),1.8852586928576136,1.8829057871044415,2.3938748442084714,1.2844960541741404
470,19.47809290347157,POINT (209.57319163997278 76.19648960547647),2.486460317008916,2.489993882559019,3.2990922905061066,1.1845657072024425
471,21.450558007620586,POINT (147.51109121161238 74.78064418224795),2.6157288200931657,2.6130297889585012,3.0576615696420135,1.53207543041948
472,16.787393223355245,POINT (290.04579476386056 74.32011226733067),2.377876575730872,2.311621341450357,2.628674273160355,1.5264561070335727
473,67.31037167908525,POINT (221.1514319143899 77.095243279893),5.031048263781055,4.628774864708617,3.6085044078473905,3.3311580287655107
474,77.36565574262758,POINT (191.06305407995043 76.00158157359117),4.948912379342286,4.962484566622864,6.6917373706631045,1.1166628550170579
475,5.73515668869416,POINT (89.61646649558968 69.88806807504636),1.3874671265750111,1.351131774781588,1.564313883376698,1.431886471483876
476,7.621862440488874,POINT (250.26897671889986 62.14815585367622),1.5701400084314485,1.5575988462824832,1.9015611134226633,1.3770168379167242
477,48.50763367540386,POINT (236.08908072002043 63.00200937235555),4.192529164964133,3.9294349917339026,3.342686910859684,2.856450618420108
478,7.696901873798893,POINT (111.91186680152883 58.891676768079435),1.5806899391467018,1.565247571286003,2.1122545455413544,1.1434352061447024
479,8.265057583146165,POINT (7.87420323595463 57.265068017555116),1.6407253952476135,1.6219893768436746,2.0916173166272087,1.2614660489922176
480,3.9234903702094632,POINT (50.58731507864155 54.81546001274729),1.1058448196141355,1.1175355802767861,1.4003012670070194,1.360608453956095
481,7.482503492913129,POINT (245.65519071449344 53.16494232813233),1.5865262246611653,1.5432935026102437,1.6908888000797715,1.7169031226521443
482,10.998636939439642,POINT (8.268931157669126 51.93776251294343),1.8734331359755887,1.8710892208470093,2.202548056162488,1.4590610466155427
483,3.82701109881087,POINT (210.41451826683283 50.711881840012),1.1357049132958879,1.1037098655383089,1.4329199042978904,1.3206897410528657
484,4.18076842727238,POINT (1.762713538912626 49.404286326047696),1.1622331422656103,1.1535943490871723,1.2709775817590627,1.7415756144975634
485,32.95303114214177,POINT (123.50714904839684 50.0345034312915),3.317933434192128,3.2387151144035586,3.6230644491796773,1.6041932062214566
486,1.061271985384527,POINT (40.28667277880389 44.743468533862725),0.6143429571547133,0.5812171409015691,0.8851534868104066,1.1523611069564992
487,1.6508675328203752,POINT (65.4512995183468 44.43952886760235),0.7759547648612499,0.7249051361913289,0.9595354042524652,1.3904205113772599
488,100.93875772101724,POINT (25.518543402491073 49.78781681682225),5.584097838072139,5.668315841739081,6.859998919753834,1.3727108581722671
489,6.249712802819992,POINT (224.28060009242336 44.16070472258646),1.4166602838434559,1.4104415517656204,1.7069122098826683,1.3454930286008566
490,7.128746164451621,POINT (136.2222854889425 39.194962435826326),1.4964781096256274,1.5063699347237816,1.9119208826263916,1.2042886048092534
491,12.42438617232997,POINT (266.5708046642174 38.428269821035116),2.0107814525245824,1.9886691400074108,2.3536380572573044,1.4543084203323888
492,61.68241418083401,POINT (103.76403768754767 45.35891264043089),7.005673387816039,4.431040762331431,2.099152542412389,10.303710322335407
493,1.8867057517947146,POINT (207.95685077797276 32.35959103703499),0.8000605715057906,0.7749561878687588,0.9850247198183649,1.3734808424671625
494,16.615874518646635,POINT (119.82293831300348 33.81343458121822),2.3546839257465897,2.2997819737693743,2.8298770533251187,1.3953512029731205
495,21.257599464823407,POINT (65.60862662219004 32.60043047869739),2.6181863467786592,2.6012504812471535,3.392675040037883,1.2019131393277993
496,8.340097016456182,POINT (155.07527263772823 31.058404412206762),1.6526517972528871,1.6293358561297113,2.0143901401840707,1.4125600111979915
497,1.993904942237596,POINT (45.75104248283371 27.777165614308846),0.8041221542881376,0.7966678449799182,0.9821257581425299,1.4178616596746605
498,5.413559117365517,POINT (23.994122338767095 26.474623224227734),1.3715457328326994,1.3127030839065779,1.3898420598602945,1.7737912940102607
499,3.4303740941722083,POINT (102.14456825209781 25.792650086339567),1.0553320295881112,1.044950710552311,1.3316058984610555,1.2933586130200756
500,3.1623761180650045,POINT (61.18284800537562 24.904898226463185),1.0643371813674312,1.0033023383863955,1.0710250507436518,1.9483747320961295
501,6.206833126642839,POINT (80.31408445647756 24.55607047841751),1.3927213654296422,1.4055946592469195,1.5758435788188212,1.6303818675592727
502,39.502901678201845,POINT (5.513933756757459 25.0550655608423),3.5996625887711624,3.546006787517179,4.3261715468320805,1.3717380956050758
503,24.409255663844114,POINT (168.9445617911346 23.774428848574743),2.79541183093305,2.787419486225435,3.7105784393532306,1.1526094848257276
504,9.251290135220675,POINT (90.56951663125986 22.495941529959136),1.7143591005005145,1.7160352880973393,2.060761809340665,1.4420929678717598
505,3.53757328461509,POINT (120.79908250064561 18.646809451959353),1.1280618834815341,1.0611524629348263,1.3517359425035549,1.3363465470895346
506,39.96385819710622,POINT (249.71241676619533 18.845098401000126),3.583108009927525,3.5666358314504203,4.589205829485252,1.2548885498225382
507,3.055176927622123,POINT (228.06066346398572 16.168407024939857),1.0202525141930345,0.9861506072110595,1.2144452933495453,1.329452105100454
508,68.08220585027401,POINT (133.41820422073005 19.020843871309705),4.598689370499241,4.655237823714502,5.390083690162889,1.6119250661015145
509,3.7412517464565647,POINT (70.37669479437065 12.249786280629289),1.1278892780886938,1.091273301056842,1.5421298241476347,1.0587147238124208
510,5.874515636269907,POINT (30.496877627107366 10.579186135182418),1.3532507605055766,1.3674488668926428,1.5427128777200594,1.6178550676461343
511,5.7244367696498735,POINT (89.92824327114148 8.083179827653963),1.3901428392876374,1.3498684441876392,1.7783699876033139,1.3053112693323612
512,3.1730960371092927,POINT (180.86202960803706 7.461661844237433),1.0202586338060045,1.0050014121495034,1.0196186020050204,2.0882288257404724
