,area,centroid,mean_radius_edge_distance,mean_radius_circle_area,radius_minor_axis_ellipsis,aspect_ratio,orientation
0,5.016922112726855,POINT (124.5121106441714 298.85284371941526),1.3852268054104309,1.2636992944110668,1.6446735700626194,1.5530948212129334,2.899417991481861
1,8.190018149836147,POINT (108.89780626083234 298.7425035595582),1.7277878763844352,1.614609471394716,1.4481772525887981,2.6554108765498423,-3.02374145649011
2,1.1899110139159847,POINT (123.46094400549796 295.2341642602607),0.633930278777389,0.6154351626357045,0.8315132930571238,1.361830391180337,-2.2863180712094646
3,2.2619029183448,POINT (215.34800904537263 293.01445102183175),0.8902817737832679,0.8485199234532547,1.0706350919453578,1.4913616908848115,2.9407167298931087
4,128.0601529030663,POINT (201.35277064290793 294.67565338231253),9.48776740155327,6.384576156273325,2.707666946593904,9.909481655925442,-2.7920790285372643
5,1.0934317425173914,POINT (117.75702359278998 284.65683249749395),0.6241686780614185,0.5899577387495267,0.7118617507566187,1.7562129442389458,-1.9508400587771546
6,1.3185500424474426,POINT (105.94354476700954 276.53722638570196),0.6744776219809789,0.6478483726452339,0.8079935641265034,1.532287891885588,-2.713011085571805
7,196.02443964385296,POINT (105.99776204655461 285.0143967189621),7.7823302798255725,7.899146604050097,10.14479440985695,1.3024801723386046,2.5659279502475143
8,42.37583998207105,POINT (254.26323394955725 236.96139544584062),3.6695302269412653,3.672689586888002,4.397992355500117,1.41160866178235,-2.4096566498261214
9,383.8481412188258,POINT (83.16701365641252 229.8038369046517),11.143923126862083,11.053626470223428,11.4867867874714,2.0817564734767027,-0.817157333017506
10,37.015880459927,POINT (199.96054697601193 113.09552955903622),3.517277311030096,3.432567653549186,4.254974025833176,1.4052221527139452,-1.9899169038470859
11,54.51078834020529,POINT (225.79285210385078 103.77055211403612),4.225249370862532,4.165491907609407,4.571269421311061,1.70768340234037,-2.8062176348452605
12,30.31593105724689,POINT (254.18686195792782 57.215979279468094),3.1123391432497067,3.1064224703648895,3.588946162007615,1.5477995927899448,-1.4719191762441892
13,125.94832885134147,POINT (266.0381400774199 44.35541231827648),6.33911567212947,6.331713687597469,7.023467306640812,1.6609544448793079,-2.163827014103614
14,181.809826991127,POINT (223.56401319697602 35.64540261906872),7.723008050955954,7.607356001702583,8.517777728879565,1.653130467173552,-2.782753705335477
15,3.977089965430904,POINT (49.17882174655112 8.737127731672194),1.209866112659809,1.1251431261128546,1.2486983990745786,1.7616365907798777,-2.740479683882484
16,7.075146569230179,POINT (64.86161219504746 1.113853832898718),1.7311634411620749,1.5006962048280443,1.1873225496358157,3.402681766187864,-2.858250926835272
17,324.97434582759524,POINT (34.19657992595457 10.720342324051593),12.37815957610705,10.170670923446185,6.394018019367189,5.713881462035594,-2.760552941375231
18,119.23765952961706,POINT (17.03639421016742 295.57092236524585),7.796997104448512,6.16072445688768,4.271778564210206,4.800589877051457,-2.7898657365217883
19,6.003154664801363,POINT (28.512226710521762 288.4530528493227),1.5037244107108383,1.382339856220826,1.5223567552110033,2.0046292996270143,-3.099306412714193
20,164.43283822033604,POINT (201.57029699566576 276.488839038261),7.220582380925659,7.234680229201069,9.70651050363141,1.1408644854983607,-1.963677610255643
21,140.48453907539624,POINT (144.03073947718477 263.88192746234),6.917436274559312,6.687123271158658,6.954481691947334,1.9119530915352767,-0.8518538833531465
22,30.23017170489258,POINT (73.7372593676473 235.28106768398632),3.161520950158257,3.1020255502978706,3.521361089031768,1.6413914185757634,-2.3076235851003384
23,3.473253770349361,POINT (134.0098802142857 145.87741360114313),1.105640035320218,1.0514613698692534,1.1432864418351256,1.959032935609272,-2.974716313473406
24,202.9923870226404,POINT (172.86092662371388 147.0327284129995),8.288281132892452,8.038313480410718,8.133511577126942,2.004109840056003,-1.1615099941918063
25,49.80474387976277,POINT (137.31772955495168 135.8016718029655),3.9496485466363307,3.9816255921143733,5.0297295196985905,1.3593827545937298,2.4335378023058643
26,46.31005027132481,POINT (296.78641355312953 130.64101392577788),4.02011177613356,3.839394070817819,4.453867488043912,1.5608484572382206,-1.3819795147273815
27,45.35597747638317,POINT (18.805064967149978 110.2700263465501),3.837046907396692,3.7996389339333416,4.981333329152019,1.1850405190811923,-1.1837884373806487
28,34.70037794636073,POINT (44.62455984726341 101.73284166882826),3.4299723564109135,3.323473086191703,3.436172415992852,1.9242057162368336,-2.435666980413748
29,13.239100019695867,POINT (72.34403211423738 54.281973514624426),1.9415419950526254,2.052836189384144,2.0333111026041064,2.4012929567393657,-1.2715658091108566
30,2.830058627692072,POINT (79.40719586080223 46.02153113292473),0.9447340866829413,0.949123616645439,1.2417956949181208,1.3600532470445645,-0.9314358010616975
