,area,centroid,mean_radius_edge_distance,mean_radius_circle_area,radius_minor_axis_ellipsis,aspect_ratio,orientation
0,3.2481354704193097,POINT (29.72509581126002 280.5854199861143),1.0446753121420314,1.0168154364970587,1.1290258352522706,1.6895595143390727,-1.57986725807569
1,2.476301299230563,POINT (258.17989616605627 277.92488178443085),1.0110760394705924,0.8878238477957513,0.8603762139939183,2.5989250244412596,-1.4403649477585474
2,5.295640007878347,POINT (228.5528387196874 277.19487979947803),1.306460843059727,1.2983276043349326,1.5410242224148425,1.6437137628858742,-3.050837676051111
3,1.3292699614917307,POINT (211.40402898480812 269.57154715565906),0.6703348410876819,0.6504765715611628,0.9411083321710061,1.123653469183177,-3.0133877351650247
4,7.696901873798893,POINT (226.36731489646073 268.667660490716),1.6626662366588973,1.565247571286003,1.4778671138598627,2.870412419180074,-3.01711731681122
5,1.2435106091374255,POINT (246.218670139025 267.11683635876096),0.6454732085000843,0.6291436405645933,0.8502260736876729,1.1589095271226546,3.140160736433944
6,4.845403408018244,POINT (239.93572700082993 267.72368732424434),1.2610869911851368,1.2419097420186536,1.5036415316260867,1.4961987518499562,-2.3615909255348715
7,5.9709949076685,POINT (24.482778447748732 263.5636819598919),1.4673964000867,1.3786321878818708,1.3565003426351654,2.1908108809575007,-2.5700692814677875
8,26.756917934543218,POINT (256.6508487908838 266.4276671613304),3.5333847907060627,2.9183885112118775,2.706388031378503,3.230836254023315,-1.3866338765102597
9,7.48250349291313,POINT (288.7599862701231 262.384878456678),1.7067617669998159,1.543293502610244,1.2402888523057392,3.1974552004238586,2.903026265824577
10,1.6937472089975278,POINT (56.00142410152319 260.6665546558326),0.8160186069417598,0.7342591377164579,0.684497003156834,2.717615701222865,2.6360362681721385
11,53.513835869086456,POINT (41.96531801916158 262.17074838063365),5.604824429304975,4.1272246128296635,2.1459843639912783,6.621496454008948,-3.0559618096507455
12,4.009249722563768,POINT (60.03806750611825 260.49025772249),1.1376779689818566,1.1296830630188572,1.3456174306589261,1.5854814251474176,-3.083822790770019
