,area,centroid,mean_radius_edge_distance,mean_radius_circle_area,radius_minor_axis_ellipsis,aspect_ratio,orientation
712,46.469487812133906,POINT (88.28744632923606 180.31182274597998),3.846049803491665,3.845997578847313,4.173435847087042,0.8484021952036945,13.772608068500121
713,1.3761155225815476,POINT (60.23615206199243 175.38832039564602),0.7311195337079653,0.6618392368005088,0.8102246567026293,0.7478715599011282,6.862748352882927
714,885.4222966534201,POINT (52.302764151197074 190.8283511653346),16.77084040081648,16.788051419755085,16.12390194795316,1.0889868361552013,41.52310346221515
715,19.004041638295583,POINT (2.8920244585604524 170.48873484941703),2.4983562883035706,2.459506928414288,3.268278981680245,0.5665941487798232,41.19521330732279
716,1.103166989176943,POINT (170.71426702528882 163.71605593442308),0.6682370652240531,0.5925782300815883,0.7684251874208051,0.6870002630685366,3.8048470256908984
717,2.12672398944421,POINT (145.9554576184501 159.83786298788806),0.8567521058317751,0.8227741312318488,0.9555133556864188,0.7821911938960544,-23.832600927981453
718,192.59930888362405,POINT (187.69786917709283 168.62517215978943),9.457358085470561,7.829831676978958,4.195929934783613,3.4643581498169476,-43.4056900627693
719,1.8878940227151806,POINT (171.19071090661254 159.35855651251882),0.8820357036577238,0.7752001880143785,1.3293678821344581,0.39025191148568567,-40.410765245663
720,5.356614968065362,POINT (145.605147611943 157.06968031760363),1.3026497023330328,1.3057808012125445,0.8885107216279601,2.278826244319042,28.49287843211685
721,8.142964579904032,POINT (168.4522696209853 155.66703407634992),1.6820697556488355,1.6099646358314494,1.4018888442133963,1.460087957523516,16.25272937057548
722,5.57269922367734,POINT (171.680728959946 153.63606155177163),1.4003428500443542,1.3318578210999974,1.234495953898526,1.2461946510268176,-28.74981160197498
723,2.3769268117317637,POINT (282.916706479979 151.7897860124779),0.8862422629710716,0.8698271684130924,1.0754509994728265,0.6837905212628098,14.005088773234839
724,191.96242897234674,POINT (157.74800679971693 157.95121947704325),7.81412924051399,7.816875265587375,8.581366682843232,0.8423270235438699,-29.695917081159728
725,1.4784712226082741,POINT (151.34119156919994 149.15898829641253),0.7392563240001688,0.6860116665148265,1.068084698722091,0.4569323816655337,-10.434481945575193
726,845.3670993762943,POINT (296.02482417691704 162.77724593898844),16.945613629840583,16.403923469279828,17.601423677506556,1.0539558604316708,-0.594608169439006
